ADDRESS1,ZIPCODE2,CITY,STATE,LATITUDE,LONGITUDE,STOREID,PREFIX,duplicate,check
10020 102 Avenue NW,T5J2Z2,Edmonton,AB,53.5169,-113.479,608041250482904,10020 102 ,1,1
10020 102 Avenue NW,T5J2Z2,Edmonton,AB,53.5435,-113.492,25126,10020 102 ,1,1
10020 102 Avenue NW,T5J2Z2,Edmonton,AB,53.5437,-113.494,608041250483115,10020 102 ,1,1
10020 102 Avenue NW,T5J2Z2,Edmonton,AB,53.5437,-113.493,20882,10020 102 ,1,1
10020 102 Avenue NW,T5J2Z2,Edmonton,AB,53.5437,-113.493,608041250483114,10020 102 ,1,1
10025 Hurontario St,L6Z0E6,Brampton,ON,43.7064,-79.7861,22372,10025 Huro,0,0
10025 King George Hwy,V3T2W1,Surrey,BC,49.1209,-122.803,28018,10025 King,0,0
100-310 SHAWVILLE BLVD SE ,T2Y3S4,Calgary,AB,50.9011,-114.061,21353,100-310 SH,0,0
10032 100 St.,T8S1S2,Peace River,AB,54.1522,-113.855,23445,10032 100 ,0,0
100-3900 CRAWFORD AVE,V1K0A4,Merritt,BC,50.1216,-120.752,27219,100-3900 C,0,0
1004 rue Ste-Catherine Ouest,H3B5L2,Montreal,QC,45.5004,-73.572,24615,1004 rue S,0,0
1005 boul. Laure,G4R4S6,Sept-Iles,QC,50.2264,-66.3941,20815,1005 boul.,0,1
"1005 boul. Laure, Unit 500",G4R4S6,Sept-Iles,QC,50.2263,-66.3942,27269,1005 boul.,1,1
1005 OTTAWA ST N,N2A1H2,Kitchener,ON,45.4952,-73.5585,608041250481946,1005 OTTAW,0,1
1005 OTTAWA ST N,N2A1H2,Kitchener,ON,56.1304,-106.347,21221,1005 OTTAW,1,1
1005 Ottawa St North,N2A1H2,Kitchener,ON,43.4503,-80.4456,608041250482949,1005 Ottaw,1,1
1008 W Georgia St,V6E2Y2,VANCOUVER,,,,,1008 W Geo,0,0
1009 Talbot Street,N5P1E1,St Thomas,ON,42.779,-81.1889,608041250483000,1009 Talbo,0,0
101 boul. Cardinal-Leger,J7V9T3,Pincourt,QC,56.1304,-106.347,21235,101 boul. ,0,1
101 boul. Tache Ouest,G5V3T8,Montmagny,QC,46.983,-70.5598,20804,101 boul. ,1,1
101 Copper Creek Drive Unit 86,L6C0PZ,Markham,ON,43.8672,-79.2297,608041250483270,101 Copper,0,0
101 EDGELEY BLVD,L4K4Z4,Vaughan,ON,43.7966,-79.5307,21420,101 EDGELE,0,0
101 Ira Needles Blvd,N2J3Z4,Waterloo,ON,43.4695,-80.5909,608041250483038,101 Ira Ne,0,0
"101 James Snow Parkway S., Units 1-7",L9T0R3,Milton,ON,43.5115,-79.8521,605251118011668,101 James ,0,0
101 Kootenay St North,V1C3T5,Cranbrook,BC,49.5132,-115.766,21476,101 Kooten,0,0
101 Main ST,R8A1J9,Flin Flon,MB,54.7625,-101.876,17492,101 Main S,0,0
101 Marketplace Avenue,K2J5G5,Barrhaven,ON,45.2705,-75.7411,26197,101 Market,0,0
101 Osler Dr,L9H4H4,Dundas,ON,43.2571,-79.9423,20604,101 Osler ,0,1
101 Osler Dr,L9H4H4,Dundas,ON,43.2571,-79.9423,23481,101 Osler ,1,1
101 Osler Dr,L9H6X4,Dundas,ON,43.2622,-79.9513,608041250482937,101 Osler ,1,1
1010 Hoover Park Drive,L4A0K2,Stouffville,ON,43.9557,-79.2731,26355,1010 Hoove,0,0
1010 King Est,J1G1E4,Sherbrooke,QC,45.4083,-71.866,24409,1010 King ,0,0
1011 - 100th St.,S0E1T0,Tisdale,SK,52.849,-104.052,608041250483263,1011 - 100,0,0
10111 Heart Lake Road,L6Z0E4,Brampton,ON,43.7309,-79.7735,16623,10111 Hear,0,0
10122 100 St,T8S1S5,Peace River,AB,56.2312,-117.291,21875,10122 100 ,0,0
10122 149 Street NW,T5P0M4,Edmonton,AB,53.6114,-113.496,608041250482899,10122 149 ,0,0
101-2985 Northern Ave,V3B0B9,Coquitlam,BC,49.2816,-122.754,608041250483402,101-2985 N,0,0
1013 17th Avenue South West,T2T0A7,Calgary,AB,51.0378,-114.084,16245,1013 17th ,0,0
10133 - 34th Avenue,T6E6J8,Edmonton,AB,49.0633,-122.837,16111,10133 - 34,0,0
10136 King George Hwy,V3T2W4,Surrey,BC,49.1865,-122.845,17317,10136 King,0,0
1014 Manitoba Avenue,R1A4M2,Selkirk,MB,50.1569,-96.9007,605251118011595,1014 Manit,0,0
10141 13 Avenue Northwest,T6N0B6,Edmonton,AB,53.4455,-113.506,17663,10141 13 A,0,0
1015 Centennial Dr,K7P3B7,Kingston,ON,44.2606,-76.5603,20423,1015 Cente,0,1
1015 Centennial Drive,K7B3P7,Kingston,ON,44.2606,-76.5603,16594,1015 Cente,1,1
1015 Golf Links Rd,L9K1L6,Ancaster,ON,43.228,-79.9395,17386,1015 Golf ,0,0
1015 Lake Shore Blvd East,M4M1B4,Toronto,ON,43.6581,-79.3285,22944,1015 Lake ,0,0
1015 Rue Du Marche Central,H4N3J8,Montreal,QC,45.5356,-73.6601,16588,1015 Rue D,0,1
1015 Rue Du Marche Central,H4N3J8,Montreal,QC,45.5364,-73.6604,20419,1015 Rue D,1,1
1015 rue Ste-Catherine,H3B1H3,Montreal,QC,45.5172,-73.5575,22283,1015 rue S,0,0
10153 King George Blvd,V3T2W1,Surrey,BC,49.1869,-122.848,25182,10153 King,0,1
10153 King George Blvd,V3T2W1,Surrey,BC,49.1869,-122.848,608041250482057,10153 King,1,1
10153 King George Blvd.,V3T2W1,Surrey,BC,49.1867,-122.849,27352,10153 King,1,1
10153 King George Hwy,V3T2W1,Surrey,BC,49.1209,-122.803,16267,10153 King,1,1
10153 King George Hwy,V3T2W1,Surrey,BC,49.1865,-122.848,22792,10153 King,1,1
10153 King George Hwy,V3T2W1,Surrey,BC,49.1913,-122.849,24802,10153 King,1,1
10153 King George Hwy,V3T2W1,Surrey,BC,56.1304,-106.347,23598,10153 King,1,1
10153 King George Hwy,V3T2W1,Surrey ,BC,49.1865,-122.848,608041250482278,10153 King,1,1
1016 Manitoba Ave,R1A4M1,Selkirk,MB,51.0742,-113.986,21170,1016 Manit,0,0
10160 108 Street,T8V7B1,Grande Prairie,AB,55.1733,-118.821,26256,10160 108 ,0,0
1017 Canyon St,V0B1G0,Creston,BC,49.0953,-116.513,608041250482373,1017 Canyo,0,0
101-7491 Vedder Rd,V2R6E7,Chilliwack,BC,49.1388,-121.959,17343,101-7491 V,0,0
1018 Pembroke street east,K8A3M2,Pembroke,ON,45.8242,-77.0873,608041250483126,1018 Pembr,0,0
10187 34 Avenue,T6E6J8,Edmonton,AB,53.4676,-113.49,605251118011600,10187 34 A,0,0
102 De Louisbourg Ave,G0C1E0,Bonaventure,QC,48.0463,-65.4942,21574,102 De Lou,0,0
102 Main St West,N4W1A1,Listowel,ON,43.7313,-80.9532,608041250482143,102 Main S,0,1
102 Main Street,E3A9N6,Fredericton,NB,45.9794,-66.6565,23579,102 Main S,1,1
102 PRIMEWAY DR,L3B0A1,Welland,ON,56.1304,-106.347,21325,102 PRIMEW,0,0
102 Souris Avenue,S4A1J3,Estevan,SK,49.148,-102.992,24903,102 Souris,0,0
102 Warren Ave.E.,V2A8X3,Penticton,BC,49.4754,-119.582,26306,102 Warren,0,0
1020 Ottawa Street North,N2A3Z3,Kitchener,ON,43.4512,-80.4444,22410,1020 Ottaw,0,0
10203 101 Ave,T0A2C0,Lac la Biche,AB,54.7693,-111.979,21906,10203 101 ,0,0
1021 de l'Université Est,G7H4C1,Chicoutimi,QC,46.3727,-79.9276,22735,1021 de l',0,0
10213 Boulevard Pie IX,H1H3Z5,Montreal,QC,45.5859,-73.6315,608041250482423,10213 Boul,0,0
10225 186 St. Nw,T5S0G5,Edmonton,AB,53.5442,-113.644,22502,10225 186 ,0,0
1025 102nd Avenue,V1G2B8,Dawson Creek,BC,55.7586,-120.23,21503,1025 102nd,0,0
1025 boul. Fonctenac Est,G6G6S7,Thetford-Mines,QC,56.1304,-106.347,27315,1025 boul.,0,0
1025 Elgin St W,K9A5W4,Cobourg,ON,43.9718,-78.1982,17346,1025 Elgin,0,0
1026 Manitoba Avenue                   ,R1A4M2,Selkirk,MB,49.9244,-97.1665,26338,1026 Manit,0,0
1029 Brodie Drive,L3V6H4,Orillia,ON,44.6319,-79.4349,20679,1029 Brodi,0,1
1029 Brodie Drive,L3V6H4,Orillia,ON,44.6319,-79.4349,23650,1029 Brodi,1,1
103 1st Ave. E,S0N1H0,Leader,SK,50.8895,-109.545,24924,103 1st Av,0,0
103 1st St E U101,V0E2S0,Revelstoke,BC,50.9982,-118.195,608041250482358,103 1st St,0,0
103 Broadway Boulevard,E3Z2J6,Grand Falls,NB,53.5439,-113.314,23566,103 Broadw,0,0
1030 Adelaide Street North,N5Y2M9,London,ON,43.0073,-81.2394,22401,1030 Adela,0,0
1030 boul. du Grand-Heron,G9N8S8,St-Jerome,QC,56.1304,-106.347,21380,1030 boul.,0,0
10304 - 109th Street,T5J1M3,Edmonton,AB,53.5455,-113.509,28163,10304 - 10,0,1
10304 - 109TH STREET NW,T5J1M3,Edmonton,AB,53.5455,-113.509,13068,10304 - 10,1,1
10304 100 Street,T8V2M1,Grande Prairie,AB,55.1737,-118.795,21848,10304 100 ,0,0
10308 10th Street,V1G4K6,Dawson Creek,BC,55.7571,-120.229,23883,10308 10th,0,0
10309 34 Avenue NW,T6J6V1,Edmonton,AB,53.4673,-113.493,608041250482049,10309 34 A,0,0
10315 96 St,T0H1Z0,High Level,AB,58.5128,-117.131,21882,10315 96 S,0,0
10348 KING GEORGE HWY.,V3T2W5,Surrey,BC,49.1898,-122.845,13765,10348 KING,0,0
1035 Gardiners Rd,K7P0G1,Kingston,ON,44.2599,-76.5689,16632,1035 Gardi,0,0
1035 Gateway Rd,R2K4C1,Winnipeg,MB,49.9281,-97.0697,26684,1035 Gatew,0,0
10355 152nd St.,V3R1B9,Surrey,BC,49.1715,-122.808,20507,10355 152n,0,1
10355 152nd St.,V3R7B7,Surrey,BC,49.1895,-122.805,20941,10355 152n,1,1
10355 152nd St.,V3R7B9,Surrey,BC,49.1898,-122.804,608041250482062,10355 152n,1,1
10355 152nd St.,V3R7B9,Surrey,BC,49.1914,-122.804,20208,10355 152n,1,1
10355 152nd St.,V3R7B9,Surrey,BC,56.1304,-106.347,20241,10355 152n,1,1
10355 152nd St.,V3R7C1,Surrey,BC,49.1895,-122.805,23289,10355 152n,1,1
10355 152nd St.,V3R7C1,Surrey,BC,49.1895,-122.805,24647,10355 152n,1,1
10355 152nd St.,V3R7C1,Surrey,BC,49.1895,-122.805,27353,10355 152n,1,1
10355 152nd St.,V3R7C1,Surrey,BC,49.1898,-122.804,22782,10355 152n,1,1
10355 152nd St.,V3R7C1,Surrey,BC,49.1898,-122.804,25171,10355 152n,1,1
10355 152nd St.,V3R7C1,Surrey,BC,49.1919,-122.802,16263,10355 152n,1,1
10355 152nd St.,V3R7C1,Surrey,BC,55.2182,-118.807,23999,10355 152n,1,1
104 - 3201 13TH AVE S.E.,T1B1E2,Medicine Hat,AB,50.0096,-110.664,13747,104 - 3201,0,0
104 Southbank Boulevard,T1S0K4,Okotoks,AB,50.7069,-113.947,20481,104 Southb,0,0
104 Starrs Road,B5A2T5,Yarmouth,NS,43.8446,-66.1007,18585,104 Starrs,0,0
1040 BOULEVARD DU GRAND-HERON,J7Y4Y7,St-Jerome,QC,45.7754,-74.0049,13128,1040 BOULE,0,0
1040 Princess St,K7L1H2,Kingston,ON,44.2421,-76.5131,608041250482021,1040 Princ,0,0
1041 Rue Du Marche Central,H4N1J8,Montreal,QC,45.5344,-73.6564,17380,1041 Rue D,0,0
1041 Rue Fleury Est,H2C1P8,Montreal,QC,45.5521,-73.6484,608041250482414,1041 Rue F,0,0
10421 170 Street NW,T5P4T2,Edmonton,AB,49.1151,-122.751,16089,10421 170 ,0,0
10429 178 Street NW,T5S1R5,Edmonton,AB,53.5472,-113.626,21857,10429 178 ,0,0
1042A Mont-Royal Est,H2J1X6,Montreal,QC,45.5277,-73.579,24737,1042A Mont,0,0
104-4TH AVENUE SW,T0H2M0,MANNING,AB,56.9232,-117.608,21106,104-4TH AV,0,0
1045 Elgin Street North,N1R8J1,Cambridge,ON,43.3925,-80.307,608041250482860,1045 Elgin,0,0
1045 Paisley Road,N1K1X6,Guelph,ON,43.5226,-80.2894,608041250482618,1045 Paisl,0,0
1045 Wellington Road,N6E1W4,London,ON,42.9523,-81.2314,608041250482657,1045 Welli,0,0
10450 42nd Avenue NW,T6J6X4,Edmonton,AB,53.4782,-113.499,608041250483468,10450 42nd,0,0
105 1ST AVE E,S0E1E0,Nipawin,SK,53.3602,-104.011,608041250483444,105 1ST AV,0,0
105 50 Ave West,T0L0T0,Claresholm,AB,50.0261,-113.583,22027,105 50 Ave,0,0
105 Betts Ave,S7M1L2,Saskatoon ,SK,52.1285,-106.759,26336,105 Betts ,0,0
105 Churchill Street,S0E0Y0,Hudson Bay,SK,52.8554,-102.39,24867,105 Church,0,0
105 Front Street East,M5A4S5,Toronto,ON,43.6495,-79.3713,608041250483020,105 Front ,0,0
105 Henry St W,K0E1T0,Prescott,ON,44.7204,-75.528,21160,105 Henry ,0,0
105 Kennedy Rd. S,L6W3G2,Brampton,ON,43.6868,-79.7383,606211730371454,105 Kenned,0,0
105 Queen St,K7K1A5,Kingston,ON,44.2327,-76.4839,17339,105 Queen ,0,0
105 Rue Robert-Bernard,J2C0P6,Drummondville,QC,45.9285,-66.6631,25038,105 Rue Ro,0,1
105 Rue Robert-Bernard,J2C8N1,Drummondville,QC,45.9101,-72.5145,24827,105 Rue Ro,1,1
1050 Boul. Du Grand-Heron,J3Y3S7,St-Jerome,QC,45.5081,-73.423,29012,1050 Boul.,0,0
1050 Hoover Park Drive,L4A0K2,Stouffville,ON,43.9551,-79.2748,21171,1050 Hoove,0,0
1050 rue Casavant,J2S8B9,St-Hyacinthe,QC,45.6379,-72.9629,24456,1050 rue C,0,0
1051 Garner Rd. W,L9G3K9,Ancaster,ON,43.5187,-80.2374,21339,1051 Garne,0,0
1051 rue Mont Royal Est,H2J1X7,Montreal,QC,45.528,-73.5796,20722,1051 rue M,0,0
1051 Stockton Street North,S4X4V3,Regina,SK,50.496,-104.646,23421,1051 Stock,0,0
1052 Austin Ave,V3K3P3,Coquitlam,BC,49.2487,-122.863,23899,1052 Austi,0,0
1052 Marine Dr.,V7P1S5,North Vancouver,BC,49.3238,-123.102,608041250483156,1052 Marin,0,0
10531  51 ST. AVENUE,T6H0K5,Edmonton,AB,53.4881,-113.501,20510,10531  51 ,0,0
10537 Boul Pie-IX,H1H4A3,Montreal,QC,45.5882,-73.6344,608041250482252,10537 Boul,0,0
10539 Boulevard Pie-Ix,H1H4A3,Montreal,QC,45.5887,-73.6329,24757,10539 Boul,0,1
10539 Boulevard Pie-Ix,H1H4A3,Montreal ,QC,45.5887,-73.6329,23433,10539 Boul,1,1
1054 Albion Rd,M9V1A7,Etobicoke,ON,43.7363,-79.5632,608041250482942,1054 Albio,0,0
1054 boul. du Grand-Heron,J7Y5K8,St-Jerome,QC,45.7598,-74.0183,20756,1054 boul.,0,0
1055 HILLSIDE DR,V2E2S5,Kamloops,BC,50.6647,-120.37,21270,1055 HILLS,0,0
1055 West Georgia St,V6E3N9,VANCOUVER,,,,,1055 West ,0,1
1055 West Georgia Street,V6E3P3,VANCOUVER,,,,,1055 West ,1,1
106 Main St.,A0G2L0,Glovertown,NL,48.6732,-54.0205,23810,106 Main S,0,0
106-1 Eglinton Square,M1L2K1,Scarborough,ON,43.7235,-79.3,608041250483526,106-1 Egli,0,0
106-216 Stephen St,R6M1V2,Morden,MB,49.1901,-98.0983,608041250483086,106-216 St,0,0
1063 TALBOT ST,N5P1G4,St Thomas,ON,42.7813,-81.1697,18605,1063 TALBO,0,1
1063 TALBOT ST,N5P1G4,St Thomas,ON,42.7813,-81.1697,20616,1063 TALBO,1,1
1063 TALBOT ST,N5P1G4,St Thomas,ON,42.7813,-81.1697,21384,1063 TALBO,1,1
1063 TALBOT ST,N5P1G4,St Thomas,ON,42.7819,-81.1717,608041250482208,1063 TALBO,1,1
1063 TALBOT ST,N5P1G4,St Thomas,ON,42.7819,-81.1717,22400,1063 TALBO,1,1
1063 Talbot Street Unit 3,N5P1G4,St Thomas,ON,42.7789,-81.1709,26350,1063 Talbo,1,1
10635 Bramalea Road,L6R3P4,Brampton,ON,43.7544,-79.7576,608041250482927,10635 Bram,0,0
1065 Central Avenue,B0P1N0,Greenwood,NS,49.0312,-118.449,21239,1065 Centr,0,0
1065 Davis Dr.,L3Y2R9,Newmarket,ON,44.0665,-79.4328,608041250483296,1065 Davis,0,0
10660 108A Street,T8V7X4,Grande Prairie,AB,55.159,-118.821,21846,10660 108A,0,0
1067 ONTARIO ST,N5A6W6,Stratford,ON,43.37,-80.9455,605251118011637,1067 ONTAR,0,1
1067 ONTARIO ST,N5A6W6,Stratford,ON,48.6146,-93.3748,20619,1067 ONTAR,1,1
1067 ONTARIO ST,N5A6W6,Stratford,ON,43.37,-80.9455,23498,1067 ONTAR,1,1
1067 ONTARIO ST,N5A6W6,Stratford,ON,43.37,-80.9455,608041250482144,1067 ONTAR,1,1
10671 Chinguacousy Road,L7A3E9,Brampton,ON,43.699,-79.8235,608041250482928,10671 Chin,0,0
107 Dundas St West,L5B1H8,Mississauga,ON,43.5767,-79.6204,608041250482965,107 Dundas,0,0
107 Montee Masson,J7K3B4,Mascouche,QC,45.723,-73.62,20744,107 Montee,0,0
1070 Major MacKenzie Dr E,L4S1P3,Richmond Hill,ON,43.8765,-79.4106,21382,1070 Major,0,1
1070 Major MacKenzie Dr E,L4S1P3,Richmond Hill,ON,43.8765,-79.4106,22449,1070 Major,1,1
1070 Major MacKenzie Dr E,L4S1P3,Richmond Hill,ON,43.8769,-79.4071,608041250482665,1070 Major,1,1
1070 Major MacKenzie Dr E,L4S1P3,Richmond Hill,ON,43.8771,-79.4113,608041250482836,1070 Major,1,1
1070 Montee Masson,J7K2L7,Mascouche,QC,45.7427,-73.609,24434,1070 Monte,0,0
1071 Austin Ave,V3K3P2,Coquitlam,BC,49.2494,-122.863,21630,1071 Austi,0,0
10712 80 Avenue,T8W0G9,Grande Prairie,AB,55.1516,-118.809,25811,10712 80 A,0,0
1075 Barrington Street,B3H2P8,Halifax,NS,44.638,-63.5691,28669,1075 Barri,0,0
1075 boul. Firestone,J6E6X6,Joliette,QC,46.0328,-73.4246,22534,1075 boul.,0,1
1075 boul. Firestone,J6E6X6,Joliette,QC,46.033,-73.4246,20759,1075 boul.,1,1
1075 boul. Firestone; Unit #5020,J6E6X6,Joliette,QC,46.0328,-73.4246,608041250483260,1075 boul.,1,1
1075 Boulevard Firestone,J6E6X6,Joliette,QC,46.0328,-73.4246,21798,1075 Boule,0,1
1075 Boulevard Firestone,J6E6X6,Joliette,QC,46.0328,-73.4246,25111,1075 Boule,1,1
1075 Boulevard Firestone,J6E6X6,Joliette,QC,46.0328,-73.4246,608041250482562,1075 Boule,1,1
1075 Boulevard Firestone,J6E6X6,Joliette,QC,46.033,-73.4246,20486,1075 Boule,1,1
1075 Boulevard Firestone,J6E6X6,Joliette,QC,46.033,-73.4246,23747,1075 Boule,1,1
1075 Boulevard Firestone,J6E6X6,Joliette,QC,46.0345,-73.4242,24442,1075 Boule,1,1
1075 St Albert Trail,T8N4K6,St. Albert,AB,53.6694,-113.637,28202,1075 St Al,0,1
1075 St Albert Trail,T8N4K6,St. Albert,AB,53.6716,-113.636,26594,1075 St Al,1,1
1076 Cedar St ,L1J3R9,Oshawa,ON,43.8699,-78.8513,608041250482036,1076 Cedar,0,0
1076 Hoover Park Drive,L4A0K2,Stouffville,ON,43.9561,-79.2767,608041250482237,1076 Hoove,0,1
1076 Hoover Park Drive,L4A0K2,Stouffville,ON,43.9562,-79.2769,22325,1076 Hoove,1,1
1076 Ontario Street,N5A6Z3,Stratford,ON,43.3717,-80.9442,26356,1076 Ontar,0,0
1077 10th Street West,N4K5S2,Owen Sound,ON,44.561,-80.9683,26302,1077 10th ,0,0
1078 Kingsway,V5V3C6,VANCOUVER,,,,,1078 Kings,0,0
108 Ave D S,S7M1P7,Saskatoon,SK,52.129,-106.674,21653,108 Ave D ,0,0
108 Riverstone Ridge,T9K1S6,Fort McMurray,AB,56.7596,-111.437,27321,108 Rivers,0,0
108 Starrs Road,B5A2T5,Yarmouth,NS,46.1325,-70.6996,27206,108 Starrs,0,0
1080 Adelaide St North,N5Y2N3,London,ON,43.0114,-81.2428,608041250482955,1080 Adela,0,0
1080 Lithium Dr,P7B6J3,Thunder Bay,ON,48.4155,-89.2532,26664,1080 Lithi,0,0
1080 WELLINGTON ROAD,N6E1M2,London,ON,42.9324,-81.2219,27964,1080 WELLI,0,1
1080 WELLINGTON ROAD,N6E1M2,London,ON,42.9332,-81.2213,12611,1080 WELLI,1,1
1080 Yonge St,M4W2L4,Toronto,ON,43.678,-79.39,22490,1080 Yonge,0,0
10820 -104B AVE.,T8V7L6,Grande Prairie,AB,55.1733,-118.821,13726,10820 -104,0,0
1085 Tanaka Crt,V3M0G2,New Westminster,BC,49.1872,-122.951,18442,1085 Tanak,0,0
1087 Robson St,V6E1A9,VANCOUVER,,,,,1087 Robso,0,0
"109 Ave NW Edmonton, AB T5S 1H7",T5L5E7,Edmonton,AB,53.5981,-113.573,605251118011599,109 Ave NW,0,0
109 MacLeod Ave Melfort S0E 1A0,S0E1A0,Melfort,SK,52.8614,-104.608,28805,109 MacLeo,0,0
109 Park St S,K9J3R8,Peterborough,ON,44.289,-78.3232,17310,109 Park S,0,0
109 Princess Elizabeth Avenue NW,T5G3A6,Edmonton,AB,45.3108,-75.9061,27958,109 Prince,0,1
109 Princess Elizabeth Avenue NW,T5G3A6,Edmonton,AB,49.2262,-123.001,24637,109 Prince,1,1
109 Princess Elizabeth Avenue NW,T5G3A6,Edmonton,AB,49.8737,-97.1653,23933,109 Prince,1,1
109 Princess Elizabeth Avenue NW,T5G3A6,Edmonton,AB,53.5444,-113.491,20878,109 Prince,1,1
109 Princess Elizabeth Avenue NW,T5G3A6,Edmonton,AB,53.5444,-113.491,23216,109 Prince,1,1
109 Princess Elizabeth Avenue NW,T5G3A6,Edmonton,AB,53.5608,-113.509,27340,109 Prince,1,1
109 Princess Elizabeth Avenue NW,T5G3A6,Edmonton,AB,53.5623,-113.506,22291,109 Prince,1,1
109 Princess Elizabeth Avenue NW,T5G3A6,Edmonton,AB,53.564,-113.509,20253,109 Prince,1,1
109 Princess Elizabeth Avenue NW,T5G3A6,Edmonton,AB,53.564,-113.509,25127,109 Prince,1,1
109 Princess Elizabeth Avenue NW,T5G3A6,Edmonton,AB,53.5641,-113.514,28743,109 Prince,1,1
109 Saskatchewan Ave E,S0L2N0,Outlook,SK,51.4865,-107.056,608041250483262,109 Saskat,0,0
109 St & Princess Elizabeth Ave,T5G3A6,Edmonton,AB,53.564,-113.509,23054,109 St & P,0,0
1096 Princess St,K7L1H2,Kingston,ON,44.2426,-76.5159,22586,1096 Princ,0,1
1096 Princess St,K7L1H2,Kingston,ON,44.2426,-76.5159,23659,1096 Princ,1,1
1099 Maple Avenue,L9T0A5,Milton,ON,43.5355,-79.8682,608041250483180,1099 Maple,0,0
1099 MARCUS DRIVE,P3B4K6,Sudbury,ON,46.49,-81.01,12596,1099 MARCU,0,1
1099 MARCUS DRIVE,P3B4K6,Sudbury,ON,46.4923,-80.995,27989,1099 MARCU,1,1
"11 boul Centre Madawaska, Box 9",E7C1R7,St Basile,NB,45.502,-77.9891,26241,11 boul Ce,0,0
11 Boul Ste-Anne O,G4V1P5,Sainte-Ann-Des-Monts,QC,49.1262,-66.4861,608041250482355,11 Boul St,0,1
11 Boul Ste-Anne Ouest,G4V1P5,St-Anne-Des-Monts,QC,49.1263,-66.4841,21023,11 Boul St,1,1
11 Bryne Drive,L4N8V8,Barrie,ON,49.8972,-97.0643,608041250482612,11 Bryne D,0,0
11 Government Rd West,P2N2C9,Kirkland Lake,ON,48.1506,-80.0336,608041250483165,11 Governm,0,0
11 WASHMILL LAKE DRIVE,B3S0A2,Halifax,NS,44.6468,-63.6717,20186,11 WASHMIL,0,1
11 WASHMILL LAKE DRIVE,B3S0A2,Halifax,NS,44.6503,-63.6743,28005,11 WASHMIL,1,1
11 WOODLAWN RD W,N1H1G8,Guelph,ON,56.1304,-106.347,21348,11 WOODLAW,0,0
110 boul. Arthabaska ouest,G6S0P2,Victoriaville,QC,46.0679,-71.928,21392,110 boul. ,0,0
110 Centre St,S9X1Z5,Meadow Lake,SK,54.1303,-108.419,21031,110 Centre,0,0
110 Harbour St. Suite 8,M5J0B7,Toronto,ON,NULL,NULL,608041250483534,110 Harbou,0,0
110 Jennifer Heil Way,T7X3Z3,Edmonton,AB,42.2606,-82.9669,18632,110 Jennif,0,0
110 MAIN ST NORTH,N0M1S3,Exeter,ON,43.3587,-81.4802,21147,110 MAIN S,0,0
110 Matherson Blvd. Unit  120,L5R4G7,Mississauga,ON,43.6217,-79.6673,608041250482372,110 Mather,0,0
110 Park Place Boulevard,L4N6P1,Barrie,ON,44.3894,-79.6903,608041250483265,110 Park P,0,0
"110 Place d'OrlÃ©ans Dr, Unit 370",K1C2L9,"OrlÃ©ans, ON",QC,45.4794,-75.5172,608041250483416,110 Place ,0,1
110 Place d'Orleans Drive,K1C2L9,Orleans,ON,45.4767,-75.5198,20396,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Orleans,ON,45.4767,-75.5198,22339,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Orleans,ON,45.4782,-75.5167,20168,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Orleans,ON,45.4782,-75.5156,24673,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Orleans,ON,45.4782,-75.5156,608041250482219,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Orleans,ON,45.4783,-75.5149,23979,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Orleans,ON,45.4786,-75.5164,20671,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Orleans,ON,45.4786,-75.5164,23275,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Ottawa,ON,43.6558,-79.3829,20325,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Ottawa,ON,45.4782,-75.5156,25249,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Ottawa,ON,45.4786,-75.5164,27377,110 Place ,1,1
110 Place d'Orleans Drive,K1C2L9,Ottawa,ON,45.4794,-75.5172,28790,110 Place ,1,1
110 Starrs Road,B5A2T5,Yarmouth,NS,43.8419,-66.1007,26391,110 Starrs,0,0
110 Watt Common Southwest,T6X1X2,Edmonton,AB,53.4222,-113.419,28713,110 Watt C,0,0
1100 10TH ST,N4N3B8,Hanover,ON,44.1555,-81.0059,27279,1100 10TH ,0,0
1100 Boul Maloney Ouest,J8T6G3,Gatineau,QC,45.4772,-75.6987,16604,1100 Boul ,0,0
1100 Boul. Maloney O,J8T6G3,Gatineau,QC,43.5932,-79.5689,20445,1100 Boul.,0,1
1100 Boul. Maloney O,J8T6G3,Gatineau,QC,45.4757,-75.6973,608041250482218,1100 Boul.,1,1
1100 Boul. Maloney O,J8T6G3,Gatineau,QC,45.4757,-75.697,25258,1100 Boul.,1,1
1100 Boul. Maloney O,J8T6G3,Gatineau,QC,45.4758,-75.697,22337,1100 Boul.,1,1
1100 Boul. Maloney O,J8T6G3,Gatineau,QC,45.4763,-75.702,24399,1100 Boul.,1,1
1100 Boul. Maloney O,J8T6G3,Gatineau,QC,45.4772,-75.6987,20432,1100 Boul.,1,1
